PLAYER_ID,PLAYER_NAME,SEASON,GAME_DATE,MIN,PTS,REB,AST,rolling_min_7,rolling_min_28,acwr,rolling_pts_7,rolling_reb_7,rolling_ast_7,days_rest,back_to_back,no_rest_2d,games_played_30,fatigue_score,game_num_in_season,pts_per_min,is_away,injured
202681,Kyrie Irving,2022-23,2023-01-30,39,26,7,6,39.285714285714285,37.5,1.0476190476190477,34.857142857142854,6.428571428571429,7.571428571428571,2.0,0.0,1.0,13.0,0.9838095238095239,39,0.6666666666666666,0,0
202681,Kyrie Irving,2022-23,2023-02-01,31,20,4,4,38.142857142857146,37.25,1.0239693192713328,33.42857142857143,6.0,7.142857142857143,2.0,0.0,1.0,13.0,0.9719846596356665,40,0.6451612903225806,1,0
202681,Kyrie Irving,2022-23,2023-02-08,37,24,4,5,37.857142857142854,37.214285714285715,1.0172744721689058,30.0,5.0,7.0,7.0,0.0,0.0,10.0,0.7086372360844528,41,0.6486486486486487,1,0
202681,Kyrie Irving,2022-23,2023-02-10,35,25,3,10,37.0,37.07142857142857,0.998073217726397,28.142857142857142,4.428571428571429,7.142857142857143,2.0,0.0,1.0,11.0,0.9190366088631985,42,0.7142857142857143,1,0
202681,Kyrie Irving,2022-23,2023-02-11,42,28,7,7,37.57142857142857,37.214285714285715,1.0095969289827254,27.857142857142858,5.142857142857143,6.714285714285714,1.0,1.0,1.0,12.0,0.9447984644913627,43,0.6666666666666666,1,0
202681,Kyrie Irving,2022-23,2023-02-13,40,36,5,6,37.857142857142854,37.25,1.0162991371045063,27.285714285714285,5.142857142857143,6.714285714285714,2.0,0.0,1.0,12.0,0.9481495685522532,44,0.9,0,1
202681,Kyrie Irving,2022-23,2023-02-23,30,23,1,6,36.285714285714285,36.892857142857146,0.983543078412391,26.0,4.428571428571429,6.285714285714286,10.0,0.0,0.0,9.0,0.6717715392061955,45,0.7666666666666667,0,0
202681,Kyrie Irving,2022-23,2023-02-26,38,21,11,5,36.142857142857146,37.035714285714285,0.9758919961427195,25.285714285714285,5.0,6.142857142857143,3.0,0.0,0.0,8.0,0.6479459980713598,46,0.5526315789473685,0,0
202681,Kyrie Irving,2022-23,2023-02-28,36,16,5,9,36.857142857142854,36.92857142857143,0.9980657640232107,24.714285714285715,5.142857142857143,6.857142857142857,2.0,0.0,1.0,8.0,0.8590328820116053,47,0.4444444444444444,0,0
202681,Kyrie Irving,2022-23,2023-03-02,42,40,4,6,37.57142857142857,37.142857142857146,1.0115384615384615,27.0,5.142857142857143,7.0,2.0,0.0,1.0,8.0,0.8657692307692308,48,0.9523809523809523,0,0
202681,Kyrie Irving,2022-23,2023-03-05,37,30,4,7,37.857142857142854,37.214285714285715,1.0172744721689058,27.714285714285715,5.285714285714286,6.571428571428571,3.0,0.0,0.0,8.0,0.6686372360844529,49,0.8108108108108109,0,0
202681,Kyrie Irving,2022-23,2023-03-07,39,33,6,8,37.42857142857143,37.392857142857146,1.0009551098376313,28.428571428571427,5.142857142857143,6.714285714285714,2.0,0.0,1.0,9.0,0.8804775549188155,50,0.8461538461538461,0,0
202681,Kyrie Irving,2022-23,2023-03-08,41,27,6,4,37.57142857142857,37.607142857142854,0.9990503323836657,27.142857142857142,5.285714285714286,6.428571428571429,1.0,1.0,1.0,10.0,0.8995251661918329,51,0.6585365853658537,1,1
202681,Kyrie Irving,2022-23,2023-03-17,39,38,6,6,38.857142857142854,37.607142857142854,1.0332383665717,29.285714285714285,6.0,6.428571428571429,9.0,0.0,0.0,7.0,0.65661918328585,52,0.9743589743589743,1,0
202681,Kyrie Irving,2022-23,2023-03-20,33,28,4,0,38.142857142857146,37.464285714285715,1.0181124880838894,30.285714285714285,5.0,5.714285714285714,3.0,0.0,0.0,8.0,0.6690562440419447,53,0.8484848484848485,1,0
202681,Kyrie Irving,2022-23,2023-03-24,38,18,9,7,38.42857142857143,37.642857142857146,1.0208728652751422,30.571428571428573,5.571428571428571,5.428571428571429,4.0,0.0,0.0,9.0,0.6904364326375712,54,0.47368421052631576,0,0
202681,Kyrie Irving,2022-23,2023-03-26,36,18,4,3,37.57142857142857,37.892857142857146,0.9915174363807727,27.428571428571427,5.571428571428571,5.0,2.0,0.0,1.0,9.0,0.8757587181903863,55,0.5,1,0
202681,Kyrie Irving,2022-23,2023-03-27,30,16,3,6,36.57142857142857,37.607142857142854,0.9724596391263058,25.428571428571427,5.428571428571429,4.857142857142857,1.0,1.0,1.0,10.0,0.8862298195631528,56,0.5333333333333333,1,0
202681,Kyrie Irving,2022-23,2023-03-29,40,23,6,5,36.714285714285715,37.67857142857143,0.9744075829383886,24.0,5.428571428571429,4.428571428571429,2.0,0.0,1.0,10.0,0.8872037914691944,57,0.575,1,0
